"","Protein","Gene","Protein_Description","aNoGlu_PISA_1","aNoGlu_PISA_2","aNoGlu_PISA_3","aNoGlu_PISA_4","aNoGlu_PISA_5","bGlu_PISA_1","bGlu_PISA_2","bGlu_PISA_3","bGlu_PISA_4","bGlu_PISA_5","cNoGlu_PROT_1","cNoGlu_PROT_2","cNoGlu_PROT_3","dGlu_PROT_1","dGlu_PROT_2","dGlu_PROT_3","log_PISA","log_PROT","log_adj_p_PISA","log_adj_p_PROT","significant_PISA","significant_PROT","sig_PISA","sig_PROT","sig_all"
"186","sp|O43149|ZZEF1_HUMAN","ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1",365833.264426153,409348.260445645,396862.238813168,292082.504947466,317525.676089236,373507.861526371,399619.776716225,355568.666281453,282642.623894709,322550.031461023,534057.171601208,537507.348504329,546393.227254942,560833.5312,534332.241273588,541833.875614224,0.0392040163885769,-0.0168800790998696,0.0741690619701678,0.214176915898758,"not significant","not significant",0,0,"0"
"187","sp|O43156|TTI1_HUMAN","TTI1","TELO2-interacting protein 1 homolog",221209.715684759,258872.613958355,223528.574455311,192352.367527053,191898.657353889,219528.9824507,262732.253535379,260517.061777407,211163.877965843,206200.081712536,310676.635511728,299139.082886734,331538.556246761,333286.8591,348213.124552629,345879.00906638,-0.0928062585549257,-0.12615879730977,0.234201824305341,0.947803064536344,"not significant","not significant",0,0,"0"
"188","sp|O43159|RRP8_HUMAN","RRP8","Ribosomal RNA-processing protein 8",37399.8784448975,36780.3984309234,35694.1221059604,29902.3281331238,29399.9613117962,46781.1224197924,42372.7808206563,39302.1403807701,32399.1296428289,34128.0271342236,86332.1793755449,91156.7251803782,96719.535374531,101459.3994,96884.5256785007,109024.345723329,-0.204819040755102,-0.164695268443165,0.561082717672737,0.836572073804199,"not significant","not significant",0,0,"0"
"189","sp|O43164|PJA2_HUMAN","PJA2","E3 ubiquitin-protein ligase Praja-2",64953.9359661202,63096.7659039417,64536.6284227021,60489.824833979,57720.8810918123,53233.0759692892,59862.8333331675,64263.5719647425,70818.8328906903,60259.4027301664,51881.5065336009,54094.8903622856,50881.2379022654,57583.8937,61344.4343794741,69799.4189546823,0.0109981940394561,-0.266850793905569,0.030188464242075,0.991069309231223,"not significant","not significant",0,0,"0"
"190","sp|O43169|CYB5B_HUMAN","CYB5B","Cytochrome b5 type B",92311.5839167153,78225.279418957,71234.6590878056,71513.8103656844,85476.5431356406,120941.077996942,91595.014765881,106806.33437623,109142.779543652,84125.5019391323,57143.0713694737,53876.9695689198,71368.5545536167,60304.519,46122.8427576326,59224.4376338554,-0.362336131505906,0.138861647817865,1.17039685841355,0.237254310681183,"not significant","not significant",0,0,"0"
"191","sp|O43172|PRP4_HUMAN","PRPF4","U4/U6 small nuclear ribonucleoprotein Prp4",243946.563880592,263717.394559996,257384.350824523,216103.82149659,212384.190130493,283099.070580302,285564.118428416,293940.568575343,249108.166054476,258040.866615617,539957.355619344,522633.042982888,507252.94794144,552981.5793,527020.150315801,549761.692865488,-0.198673072278005,-0.0540419562295886,1.01013727717606,0.548749158390879,"not significant","not significant",0,0,"0"
"192","sp|O43175|SERA_HUMAN","PHGDH","D-3-phosphoglycerate dehydrogenase",2730728.9381035,2722075.63173273,2704208.41498342,2335435.83736643,2279774.88370098,2972840.96173491,3074368.62566052,2905211.54215396,2628582.05634052,2817833.35382115,4310075.40865011,4197680.3433654,4124630.96100246,3544565.021,3548295.82941175,3544315.65673668,-0.172942516091874,0.248011983945126,1.00141097010023,2.42237812306304,"not significant","not significant",0,0,"0"
"193","sp|O43181|NDUS4_HUMAN","NDUFS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",175961.005005845,183494.711287905,176731.808255967,199156.755837854,196642.75232955,122853.642312197,144097.664702017,140525.707059115,172402.444667569,151420.99844206,91698.7983051176,92745.4470218521,82990.2711024784,90748.5449,92479.2817560783,90794.465347033,0.349845618008331,-0.0351075838773346,1.73740118119489,0.202314025636851,"not significant","not significant",0,0,"0"
"194","sp|O43237|DC1L2_HUMAN","DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2",517461.129903208,525101.987684035,535783.568998811,546771.936035408,574869.274023164,619290.404705283,617042.182314828,666358.9055436,645420.069295889,613390.911308418,471954.262096865,470303.912089109,476591.879889732,515486.7057,498653.557406381,477958.435405492,-0.227657408040669,-0.0726208377751458,2.46970488504337,0.777356500772774,"not significant","not significant",0,0,"0"
"195","sp|O43242|PSMD3_HUMAN","PSMD3","26S proteasome non-ATPase regulatory subunit 3",929919.665926077,1049607.08271438,952887.528512882,725863.739003463,709818.0719816,1159348.29760032,1216473.49787022,1142180.14621414,897585.805214769,890665.647945762,2367776.29203747,2384882.35553081,2445504.7868681,2302215.182,2320628.74330209,2298638.98786582,-0.280688979073227,0.0565476936939219,0.704056998349003,1.25496857519301,"not significant","not significant",0,0,"0"
"196","sp|O43252|PAPS1_HUMAN","PAPSS1","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1",422915.957083166,496249.59001047,459375.513877366,377312.495689163,354371.727144457,521630.750604476,565545.596631791,498245.754270879,474484.027571609,513750.401384283,950529.880521861,997518.094115799,1001023.47482183,941172.4199,947689.849685492,929233.710321631,-0.286422503655281,0.065540027720289,1.23601378230305,0.891313863654058,"not significant","not significant",0,0,"0"
"197","sp|O43264|ZW10_HUMAN","ZW10","Centromere/kinetochore protein zw10 homolog",691147.79188526,788007.490166636,731670.774188133,617824.102640855,596351.494794169,702815.966173616,760339.62997521,742065.371611138,593306.549137052,621949.366952667,995542.774250173,1010475.14264837,953800.356496419,1079170.972,1104703.76954636,1051066.44628444,0.00190720455936588,-0.128230883703932,0.00349343299631352,1.31624654931923,"not significant","not significant",0,0,"0"
"198","sp|O43290|SNUT1_HUMAN","SART1","U4/U6.U5 tri-snRNP-associated protein 1",834366.978884369,832800.360141852,871084.668177563,879037.809906567,893054.084997782,633810.234366588,655488.560426665,627940.108143465,699872.15772983,711139.294644968,896989.073921328,878353.604324961,845745.85956744,934595.6707,946719.227697757,941185.046659912,0.373039020817869,-0.106807465594565,3.16505372699514,1.40270110058817,"not significant","not significant",0,0,"0"
"199","sp|O43292|GPAA1_HUMAN","GPAA1","Glycosylphosphatidylinositol anchor attachment 1 protein",115308.234441065,165400.761155454,129197.268909503,97677.8325821635,96881.4070288808,143853.759111222,162065.117746285,144523.038840248,110188.092311373,124210.317990729,272671.790333887,286094.057610939,310367.128605925,301320.8086,308619.150155809,310349.397566246,-0.180107646087622,-0.0825106180642337,0.310925985938058,0.508660835407853,"not significant","not significant",0,0,"0"
"200","sp|O43310|CTIF_HUMAN","CTIF","CBP80/20-dependent translation initiation factor",41095.0455001623,45402.4056778609,45574.872282586,49097.8449955519,40830.5315415756,58526.0478162936,58720.3745873672,69389.7838216065,68446.0384425672,57519.7287520229,47250.1930157442,49984.3766469324,57840.8230149375,61442.8467,62065.164614939,62296.5394898669,-0.493762660340206,-0.260816059192727,2.32667394082051,1.10519734985022,"not significant","not significant",0,0,"0"
"201","sp|O43318|M3K7_HUMAN","MAP3K7","Mitogen-activated protein kinase kinase kinase 7",165414.007843009,164396.56118698,170349.54267892,177201.355550412,160439.350037328,155947.425695885,161515.239038788,149233.886633424,163772.84006619,166601.083274424,166488.027648848,156677.276078133,149954.131928394,168408.7136,177247.407194527,167975.378088682,0.0719000027365526,-0.118529251957124,0.694889453007359,0.836213785725298,"not significant","not significant",0,0,"0"
"202","sp|O43324|MCA3_HUMAN","EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1",164589.408009214,233436.126110769,179152.690260827,164892.869533734,168502.772344122,301234.154713235,316016.176288723,269725.223232789,272082.0501921,228596.548376118,545925.833975969,558646.16809908,729836.234241546,546509.6782,513011.812943369,480178.349584744,-0.607800088306976,0.252665607791592,1.93370446443778,0.539394411458368,"significant","not significant",1,0,"1"
"203","sp|O43347|MSI1H_HUMAN","MSI1","RNA-binding protein Musashi homolog 1",97260.5269181182,102492.657950793,99918.976042352,87849.9115836351,84193.8740767658,84247.6133739244,97079.2484589069,93112.1209634652,84862.5547104224,81179.4142762464,197938.063314046,199206.143369516,200747.766131042,206256.1484,216792.191793418,204188.197706447,0.0988387402547013,-0.0691247603664017,0.43735250290562,0.861646104176909,"not significant","not significant",0,0,"0"
"204","sp|O43353|RIPK2_HUMAN","RIPK2","Receptor-interacting serine/threonine-protein kinase 2",58263.5755849035,57683.6773776195,68854.3731143133,58627.6096312438,62976.67693229,61411.902569234,86682.8083905004,73284.4992848266,77270.6619504526,65481.9272946199,74833.7515956044,69575.8457979766,72451.975341463,66919.0464,71950.4921752223,70209.7928506894,-0.249016599418888,0.0527239830212247,0.890035613761112,0.401789269817181,"not significant","not significant",0,0,"0"
"205","sp|O43379|WDR62_HUMAN","WDR62","WD repeat-containing protein 62",33403.3122058866,47143.0485290808,35768.6570208141,31003.8617364994,28286.9800968221,33059.691465263,42853.2918898835,34014.4286885372,27846.7691532839,26655.3061826488,60679.288921371,69492.7637482924,71622.9284243438,75254.9736,81413.2520663569,74598.9675612568,0.094871942475894,-0.19667033153699,0.132042290792588,0.86403255708728,"not significant","not significant",0,0,"0"
"206","sp|O43390|HNRPR_HUMAN","HNRNPR","Heterogeneous nuclear ribonucleoprotein R",2029053.02135202,2097108.78416333,2032241.4711398,1383322.30103863,1370914.90303805,1723152.09405517,1986326.8701559,1693345.46164911,1354648.95003374,1560242.31339997,3580660.64206358,3600405.24955371,3672117.11498049,3555517.841,3574921.39575102,3530039.41722994,0.0996655388744823,0.0258459999914603,0.160454831590011,0.733555611289792,"not significant","not significant",0,0,"0"
"207","sp|O43395|PRPF3_HUMAN","PRPF3","U4/U6 small nuclear ribonucleoprotein Prp3",717446.580004124,814683.361070093,787429.192260838,730834.648335574,724617.832433688,619638.809368072,667147.356880634,654652.629416081,608301.114003488,574206.865985586,1211957.05572676,1239838.2462554,1183134.22283001,1418385.509,1446898.84086113,1429747.00908878,0.273111209278282,-0.240741271851179,2.05342393478297,2.40582606730875,"not significant","not significant",0,0,"0"
"208","sp|O43396|TXNL1_HUMAN","TXNL1","Thioredoxin-like protein 1",871526.921038933,801463.180893746,800477.697550629,925229.25385948,889673.203980523,746285.645558981,742024.659025708,676027.4058047,788607.825624954,860789.289652964,508053.954724532,503326.425018596,490786.691537759,516116.1143,546896.586232669,522516.189881834,0.169224938745379,-0.0779188869085424,0.929565980561453,0.909221071653485,"not significant","not significant",0,0,"0"
"209","sp|O43399|TPD54_HUMAN","TPD52L2","Tumor protein D54",1333934.14814889,1349789.11421142,1340822.79239074,1521610.09119329,1545016.39144774,1151604.84170417,1185021.94230732,1175050.18497084,1541785.36807104,1358645.34873971,629133.373899201,618427.549416925,545826.511813452,545767.4489,582461.544583079,549691.345135605,0.145225544749351,0.0960129714039953,0.518171432418395,0.448340071812256,"not significant","not significant",0,0,"0"
"210","sp|O43402|EMC8_HUMAN","EMC8","ER membrane protein complex subunit 8",183001.509552854,231941.402074062,191475.360022756,186656.861318908,176964.002186346,198873.880507991,207762.604167682,187158.169561147,197944.308590583,191006.297436599,294049.331729868,333968.647178141,307817.628439041,343455.6611,344663.257419976,335624.128731912,-0.0187745482051122,-0.129526626285187,0.0554343432305319,0.854356868924688,"not significant","not significant",0,0,"0"
"211","sp|O43414|ERI3_HUMAN","ERI3","ERI1 exoribonuclease 3",184812.708501116,230769.928785713,178699.840681955,196496.981246221,181305.535833209,211275.628803583,204588.041008181,214736.03063364,213383.263313344,202508.330897742,268161.83473707,284741.495608606,253037.200940321,247257.3757,269779.242227305,257927.507415131,-0.106405942757165,0.0565438624854769,0.503363324340874,0.282903919794115,"not significant","not significant",0,0,"0"
"212","sp|O43427|FIBP_HUMAN","FIBP","Acidic fibroblast growth factor intracellular-binding protein",152494.077961372,156689.814818937,156908.094909386,144257.374928593,152129.276028322,164223.816075655,185044.97583012,171538.874797719,183388.834160256,175482.453258547,211786.08959807,219176.899619017,216933.871733583,205831.7041,203458.350248804,204285.792578498,-0.206280176645155,0.0785224749205854,2.10707964282662,1.53703838318927,"not significant","not significant",0,0,"0"
"213","sp|O43432|IF4G3_HUMAN","EIF4G3","Eukaryotic translation initiation factor 4 gamma 3",864862.634511958,894730.007236476,862863.556165228,801778.192845648,778344.314001329,811456.976909425,820235.139332596,810053.070234836,751139.530434437,778676.564483351,905286.848024016,917473.612636623,908241.10692191,895325.4174,873740.21474736,844267.782009289,0.081568573790013,0.0635389439658932,0.649547799297326,0.901064765006429,"not significant","not significant",0,0,"0"
"214","sp|O43447|PPIH_HUMAN","PPIH","Peptidyl-prolyl cis-trans isomerase H",348368.873479662,352813.069284665,345249.359906319,327831.469702324,363761.801906559,358263.784986486,367390.407816195,373911.607477894,378842.524862315,366758.741379505,384366.667215257,367010.198252196,367784.961547189,371107.6177,372018.811997771,390044.014091776,-0.0863029669409354,-0.0179462176329179,1.26222907567939,0.154293847098668,"not significant","not significant",0,0,"0"
"215","sp|O43464|HTRA2_HUMAN","HTRA2","Serine protease HTRA2, mitochondrial",314655.884531174,254742.778423483,304136.565257213,350443.32535578,316210.044029021,281540.437994593,281298.049859011,273353.066390496,300818.56651114,343393.377764344,186504.716961674,187441.719905083,179301.598690175,156674.3833,145629.136849929,151971.087127294,0.0571165709916469,0.284361758497387,0.157545519773176,2.0132973520744,"not significant","not significant",0,0,"0"
"216","sp|O43482|MS18B_HUMAN","OIP5","Protein Mis18-beta",113514.56835059,116910.880194061,109030.863033076,132615.746506688,141234.623071741,109541.537066759,116183.901742631,107477.550531485,118492.680294023,119110.59642471,80602.2314791206,76590.9758424638,75490.5701993341,92040.7131,98477.8085203586,96256.1018917362,0.103607495126554,-0.301546735601193,0.41570824420065,1.9268983219141,"not significant","not significant",0,0,"0"
"217","sp|O43491|E41L2_HUMAN","EPB41L2","Band 4.1-like protein 2",3439667.3509993,3305890.79895311,3451832.50183727,3646423.26397019,3763388.33622991,3217482.94475097,3337751.3940126,3252385.46372064,3639998.40511862,3602233.89111612,2261138.95535798,2238082.31308751,2185470.24641608,2079564.896,2127075.34787604,2101348.19085878,0.0464064616752967,0.0836809693170461,0.27188441733659,1.49348634119802,"not significant","not significant",0,0,"0"
"218","sp|O43493|TGON2_HUMAN","TGOLN2","Trans-Golgi network integral membrane protein 2",61470.9572872281,53756.1028963079,59245.601322365,61524.2646483849,63584.3896532205,48675.3230769787,48576.8176407221,49628.2886871842,61372.8849898683,53507.9673974535,28835.6922170536,25524.1342928012,25935.1269435783,31349.9375,32858.6773893725,35954.5226084613,0.194695931059367,-0.318970436729339,0.993794392923179,1.28532812797279,"not significant","not significant",0,0,"0"
