Group,SubGroup,Protein,Protein_ID,Entry_Name,Gene,Length,Percent_Coverage,Organism,Protein_Description,Protein_Existence,Protein_Probability,Top_Peptide_Probability,Total_Peptides,Unique_Peptides,Razor_Peptides,Total_Spectral_Count,Unique_Spectral_Count,Razor_Spectral_Count,Total_Intensity,Unique_Intensity,Razor_Intensity,Razor_Assigned_Modifications,Razor_Observed_Modifications,Indistinguishable_Proteins,TMT_126,TMT_127N,TMT_127C,TMT_128N,TMT_128C,TMT_129N,TMT_129C,TMT_130N,TMT_130C,TMT_131N,TMT_131C,TMT_132N,TMT_132C,TMT_133N,TMT_133C,TMT_134
1,a,sp|A0A385XJE6|INH21_ECOLI,A0A385XJE6,INH21_ECOLI,insH21,326,8,Escherichia coli (strain K12) OX=83333,Transposase InsH for insertion sequence element IS5U ,3:Protein inferred from homology,1,0.999,3,0,3,3,0,3,40159608,0,40159608,N-term(304.2072),,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799
208,a,sp|P0A6L0|DEOC_ECOLI,P0A6L0,DEOC_ECOLI,deoC,259,66,Escherichia coli (strain K12) OX=83333,Deoxyribose-phosphate aldolase ,1:Experimental evidence at protein level,1,0.999,19,19,19,90,90,90,1850768768,1850768768,1850768768,"10C(57.0215), 11K(304.2072), 15K(304.2072), 16K(304.2072), 1K(304.2072), 20C(57.0215), 24K(304.2072), 2M(15.9949), 3C(57.0215), 3K(304.2072), 3M(15.9949), 5C(57.0215), 5K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,28212745.94,27810416.28,32732691.09,32090602.21,34814996.73,27110063.49,28544976.74,27214680.56,19739034.77,21778675.09,18487137.34,20928240.06,26796404.83,23550317.07,22740436.85,20830189.53
209,a,sp|P0A6L2|DAPA_ECOLI,P0A6L2,DAPA_ECOLI,dapA,292,51.4,Escherichia coli (strain K12) OX=83333,4-hydroxy-tetrahydrodipicolinate synthase ,1:Experimental evidence at protein level,1,0.999,14,14,14,50,50,50,1166320008,1166320008,1166320008,"11K(304.2072), 13M(15.9949), 14M(15.9949), 16K(304.2072), 2M(15.9949), 3C(57.0215), 3M(15.9949), 6C(57.0215), 6K(304.2072), 7K(304.2072), N-term(304.2072)",,,5761380.109,5250070.644,6243878.975,6207071.376,6545069.582,5438288.504,5948486.69,5523261.743,4101012.376,4327034.005,4268827.434,4112106.287,5033156.45,4683561.939,4317524.78,4132736.933
210,a,sp|P0A6L4|NANA_ECOLI,P0A6L4,NANA_ECOLI,nanA,297,49.8,Escherichia coli (strain K12) OX=83333,N-acetylneuraminate lyase ,1:Experimental evidence at protein level,1,0.999,13,13,13,43,43,43,169609680,169609680,169609680,"11M(15.9949), 12K(304.2072), 14C(57.0215), 18K(304.2072), 1K(304.2072), 21K(304.2072), 23K(304.2072), 3K(304.2072), 3M(15.9949), 5C(57.0215), 7C(57.0215), 7K(304.2072), 7M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,1330633.349,1253465.809,1408005.407,1467487.283,2265425.977,2126719.634,2046440.671,2186926.046,2319651.249,2573423.998,2581065.558,2696005.494,4339783.431,3987264.811,3733955.617,3624489.448
211,a,sp|P0A6L7|UXAB_ECOLI,P0A6L7,UXAB_ECOLI,uxaB,483,24.8,Escherichia coli (strain K12) OX=83333,Altronate oxidoreductase ,1:Experimental evidence at protein level,1,0.999,11,11,11,18,18,18,103284752,103284752,103284752,"10K(304.2072), 13K(304.2072), 5K(304.2072), 7M(15.9949), N-term(304.2072)",,,1059529.495,1100308.599,1180514.002,1246153.504,565251.6257,492082.1128,478953.1833,496905.9814,1325748.941,1494448.532,1408054.519,1526553.029,684386.7368,579710.2979,578410.3433,534637.6392
212,a,sp|P0A6L9|HSCB_ECOLI,P0A6L9,HSCB_ECOLI,hscB,171,62.6,Escherichia coli (strain K12) OX=83333,Co-chaperone protein HscB ,1:Experimental evidence at protein level,1,0.999,6,6,6,10,10,10,64066976,64066976,64066976,"4M(15.9949), 6K(304.2072), 9K(304.2072), N-term(304.2072)",,,621674.0356,659657.5166,739454.7046,704072.938,867260.0601,583967.1479,666641.8403,635030.042,568587.2791,581577.7595,528273.2158,606020.1074,587595.0693,624898.4175,508111.729,515668.6338
213,a,sp|P0A6M2|DSBB_ECOLI,P0A6M2,DSBB_ECOLI,dsbB,176,18.8,Escherichia coli (strain K12) OX=83333,Disulfide bond formation protein B ,1:Experimental evidence at protein level,1,0.999,3,3,3,5,5,5,33923484,33923484,33923484,"12C(57.0215), 5C(57.0215), 9K(304.2072), N-term(304.2072)",,,246829.1094,187283.9062,200897.3652,273489.7617,247646.3086,270287.001,317548.7412,477850.2109,361933.4336,439486.4902,381883.5059,500155.5957,460090.7109,437211.2188,398927.8848,419409.4531
214,a,sp|P0A6M4|DTD_ECOLI,P0A6M4,DTD_ECOLI,dtd,145,22.1,Escherichia coli (strain K12) OX=83333,D-aminoacyl-tRNA deacylase ,1:Experimental evidence at protein level,1,0.999,4,3,3,10,8,8,97506348,84061399,84061399,"8K(304.2072), N-term(304.2072)",,,445311.2861,455277.9326,474272.0674,480421.8262,449763.4873,333413.5898,372413.2959,348303.584,424156.0088,474977.0312,466212.8721,450127.3223,353243.3926,340197.1191,328230.0166,278062.6768
215,a,sp|P0A6M8|EFG_ECOLI,P0A6M8,EFG_ECOLI,fusA,704,69.2,Escherichia coli (strain K12) OX=83333,Elongation factor G ,1:Experimental evidence at protein level,1,0.999,43,43,43,577,577,577,4637199232,4637199232,4637199232,"10C(57.0215), 10K(304.2072), 10M(15.9949), 11K(304.2072), 11M(15.9949), 12K(304.2072), 12M(15.9949), 13K(304.2072), 14K(304.2072), 14M(15.9949), 15K(304.2072), 17K(304.2072), 1M(15.9949), 20K(304.2072), 21K(304.2072), 26K(304.2072), 2K(304.2072), 30K(304.2072), 3K(304.2072), 4K(304.2072), 4M(15.9949), 5M(15.9949), 6K(304.2072), 7K(304.2072), 7M(15.9949), 8K(304.2072), 8M(15.9949), 9C(57.0215), 9K(304.2072), N-term(304.2072)",,,64361556.43,62732368.27,70160905.45,75081880.29,58610677.66,51564163.55,50573740.19,47746766.19,45969422.61,53467747.52,48655057.01,51474948.65,40359362.47,39895900.81,33955097.5,33665200.27
216,a,sp|P0A6N4|EFP_ECOLI,P0A6N4,EFP_ECOLI,efp,188,34.6,Escherichia coli (strain K12) OX=83333,Elongation factor P ,1:Experimental evidence at protein level,1,0.999,7,7,7,31,31,31,1866517504,1866517504,1866517504,"11K(304.2072), 12K(304.2072), 17K(304.2072), 20K(304.2072), 2M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,16154493.45,15670853.3,17254825.27,18716490.87,2877979.075,2279719.494,1976469.026,2276558.317,10671656.25,11747246.27,10113042,11791330.36,1852532.953,1677882.91,1531955.113,1460941.959
217,a,sp|P0A6N8|EFPL_ECOLI,P0A6N8,EFPL_ECOLI,yeiP,190,52.1,Escherichia coli (strain K12) OX=83333,Elongation factor P-like protein ,1:Experimental evidence at protein level,1,0.999,10,10,10,37,37,37,751546488,751546488,751546488,"10K(304.2072), 17K(304.2072), 1K(304.2072), 23K(304.2072), 2K(304.2072), 2M(15.9949), 4K(304.2072), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,3050482.671,4027572.411,3812823.043,3600767.535,1220512.134,823597.6913,834778.6827,769219.3256,2983463,3500531.987,2895576.256,3256005.892,880548.3875,830252.4109,695658.7363,658946.9401
218,a,sp|P0A6P1|EFTS_ECOLI,P0A6P1,EFTS_ECOLI,tsf,283,89.8,Escherichia coli (strain K12) OX=83333,Elongation factor Ts ,1:Experimental evidence at protein level,1,0.999,31,30,31,608,598,608,8522470400,8522470400,8522470400,"10K(304.2072), 10M(15.9949), 11K(304.2072), 12K(304.2072), 12M(15.9949), 13C(57.0215), 13K(304.2072), 14K(304.2072), 14M(15.9949), 15K(304.2072), 15M(15.9949), 16K(304.2072), 16M(15.9949), 17M(15.9949), 18K(304.2072), 19K(304.2072), 1K(304.2072), 20K(304.2072), 21M(15.9949), 23K(304.2072), 26K(304.2072), 4M(15.9949), 5K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8C(57.0215), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,53874917.04,52178521.29,59232757.61,63099510.42,58769314.04,51413058.64,53918131.3,53309121.17,36283588.42,41207441.73,36089560.52,39798132.16,45051810.79,42952766.31,38706318.63,38265658.71
219,a,sp|P0A6P5|DER_ECOLI,P0A6P5,DER_ECOLI,der,490,43.5,Escherichia coli (strain K12) OX=83333,GTPase Der ,1:Experimental evidence at protein level,1,0.999,23,22,23,46,42,46,175909392,175909392,175909392,"10K(304.2072), 11K(304.2072), 12K(304.2072), 15K(304.2072), 1K(304.2072), 2K(304.2072), 2M(15.9949), 4K(304.2072), 4M(15.9949), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1678152.125,1590366.659,1673154.25,1918817.197,1762350.52,1580341.513,1679067.189,1699856.456,4885438.63,5865317.531,5174002.754,5680400.248,2316918.922,2165082.973,1924681.603,1946503.111
220,a,sp|P0A6P7|ENGB_ECOLI,P0A6P7,ENGB_ECOLI,engB,210,53.3,Escherichia coli (strain K12) OX=83333,Probable GTP-binding protein EngB ,1:Experimental evidence at protein level,1,0.999,13,13,13,42,42,42,130477310,130477310,130477310,"10M(15.9949), 11K(304.2072), 13K(304.2072), 17K(304.2072), 18K(304.2072), 1K(304.2072), 2K(304.2072), 6M(15.9949), 8K(304.2072), 8M(15.9949), N-term(304.2072)",,,2011753.797,1842307.443,2014884.849,2282474.758,1577324.674,1236553.09,1326230.864,1360586.315,2783053.546,3003163.267,2684719.632,2977425.479,1747401.698,1668095.419,1493071.149,1554241.206
221,a,sp|P0A6P9|ENO_ECOLI,P0A6P9,ENO_ECOLI,eno,432,82.9,Escherichia coli (strain K12) OX=83333,Enolase ,1:Experimental evidence at protein level,1,0.999,29,29,29,353,353,353,5140912256,5140912256,5140912256,"10K(304.2072), 11K(304.2072), 14K(304.2072), 14M(15.9949), 15K(304.2072), 16C(57.0215), 16K(304.2072), 17K(304.2072), 18K(304.2072), 18M(15.9949), 19K(304.2072), 1M(15.9949), 21K(304.2072), 22K(304.2072), 23K(304.2072), 24K(304.2072), 27M(15.9949), 2M(15.9949), 31K(304.2072), 34K(304.2072), 3K(304.2072), 3M(15.9949), 5K(304.2072), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8C(57.0215), 8K(304.2072), 8M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,37298616.44,37832769.33,41930257.98,44706707.34,43227837.35,39006374.37,39118323.37,39194099.34,25834614.83,31028858.91,27753848.07,29270809.94,31164707.44,29684056.55,26434892.25,25597416.85
222,a,sp|P0A6Q3|FABA_ECOLI,P0A6Q3,FABA_ECOLI,fabA,172,56.4,Escherichia coli (strain K12) OX=83333,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase ,1:Experimental evidence at protein level,1,0.999,11,11,11,128,128,128,5239201536,5239201536,5239201536,"10K(304.2072), 11M(15.9949), 12M(15.9949), 3M(15.9949), 4M(15.9949), 5K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,18453903.16,17299815.41,20766775.4,19668240.18,22769728.14,20434743.01,20216178.1,18161332.52,15103333.54,15641412.4,12843104.64,14927353.38,16386180.68,14711107.77,14124382.03,12858453.27
223,a,sp|P0A6Q6|FABZ_ECOLI,P0A6Q6,FABZ_ECOLI,fabZ,151,51,Escherichia coli (strain K12) OX=83333,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ ,1:Experimental evidence at protein level,1,0.999,7,7,7,13,13,13,25840014,25840014,25840014,"16K(304.2072), 17K(304.2072), 4K(304.2072), 8K(304.2072), N-term(304.2072)",,,668074.7339,242455.5083,243229.7383,476845.6973,473099.0156,596885.9385,286849.7671,259601.4541,256352.5811,272389.6309,227034.7407,295800.7292,518956.106,518704.4014,365494.6201,437053.3977
224,a,sp|P0A6R0|FABH_ECOLI,P0A6R0,FABH_ECOLI,fabH,317,52.1,Escherichia coli (strain K12) OX=83333,3-oxoacyl-[acyl-carrier-protein] synthase 3 ,1:Experimental evidence at protein level,1,0.999,13,13,13,63,63,63,225495028,225495028,225495028,"11C(57.0215), 11M(15.9949), 12M(15.9949), 18K(304.2072), 1K(304.2072), 3M(15.9949), 4M(15.9949), 5M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,3625472.786,3521764.882,3798617.224,4236080.487,2119893.197,1819563.158,1932930.567,1776496.945,4814055.341,5437436.346,5137166.668,5396448.83,2214367.988,1994439.705,1805330.356,1692905.231
225,a,sp|P0A6R3|FIS_ECOLI,P0A6R3,FIS_ECOLI,fis,98,32.7,Escherichia coli (strain K12) OX=83333,DNA-binding protein Fis ,1:Experimental evidence at protein level,1,0.999,3,3,3,22,22,22,93115538,93115538,93115538,"20K(304.2072), 4M(15.9949), 5M(15.9949), N-term(304.2072)",,,925301.0031,573116.896,603755.8694,957066.4255,191247.6804,150443.8177,138480.8682,161791.6057,606334.4113,718612.7693,657741.0505,736624.1987,154776.6572,140140.8137,115005.5035,131732.7219
226,a,sp|P0A6T1|G6PI_ECOLI,P0A6T1,G6PI_ECOLI,pgi,549,54.1,Escherichia coli (strain K12) OX=83333,Glucose-6-phosphate isomerase ,1:Experimental evidence at protein level,1,0.999,27,27,27,210,210,210,1032419504,1032419504,1032419504,"10K(304.2072), 10M(15.9949), 12K(304.2072), 13K(304.2072), 13M(15.9949), 14K(304.2072), 15K(304.2072), 16K(304.2072), 19M(15.9949), 1K(304.2072), 22K(304.2072), 24K(304.2072), 28K(304.2072), 2C(57.0215), 2M(15.9949), 34K(304.2072), 3M(15.9949), 4K(304.2072), 5M(15.9949), 6K(304.2072), 7K(304.2072), 8K(304.2072), 8M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,9314895.566,8765382.87,10023534.04,10699685.1,9304936.78,8191875.532,9585210.379,10007283.14,7474120.206,8811918.773,7905358.731,8708670.646,11467870.37,10300943.15,9354086.17,10042128.64
227,a,sp|P0A6T3|GAL1_ECOLI,P0A6T3,GAL1_ECOLI,galK,382,23.8,Escherichia coli (strain K12) OX=83333,Galactokinase ,1:Experimental evidence at protein level,1,0.999,9,9,9,18,18,18,159336156,159336156,159336156,"12K(304.2072), 14K(304.2072), 15C(57.0215), 1K(304.2072), 20K(304.2072), 6C(57.0215), 7K(304.2072), 9C(57.0215), N-term(304.2072)",,,2030848.18,2093409.273,2205038.705,2473391.424,1101646.807,992582.4385,899168.3052,903292.3257,1938084.19,2312618.557,2046795.973,2330828.16,951426.7598,789379.0972,741660.1108,686745.894
228,a,sp|P0A6T5|GCH1_ECOLI,P0A6T5,GCH1_ECOLI,folE,222,52.7,Escherichia coli (strain K12) OX=83333,GTP cyclohydrolase 1 ,1:Experimental evidence at protein level,1,0.999,11,11,11,24,24,24,408733272,408733272,408733272,"13M(15.9949), 16K(304.2072), 18K(304.2072), 19K(304.2072), 2K(304.2072), 5K(304.2072), 7K(304.2072), 8C(57.0215), 8K(304.2072), N-term(304.2072)",,,2596959.115,2153648.118,2393288.757,2899088.456,2403247.32,2190368.724,1996902.372,2073676.705,4022246.442,4543335.037,4035462.321,4463514.01,3603586.176,3273341.813,2914631.95,3028671.484
229,a,sp|P0A6T9|GCSH_ECOLI,P0A6T9,GCSH_ECOLI,gcvH,129,31.8,Escherichia coli (strain K12) OX=83333,Glycine cleavage system H protein ,1:Experimental evidence at protein level,1,0.999,5,5,5,13,13,13,437699272,437699272,437699272,"2K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,289529.0322,900893.9089,704928.4219,370174.373,1858110.925,722217.7822,678650.0557,357129.9067,1207869.006,1573775.039,1300767.803,1333174.807,437658.7246,531628.2217,378321.2241,290661.9473
230,a,sp|P0A6U3|MNMG_ECOLI,P0A6U3,MNMG_ECOLI,mnmG,629,25.9,Escherichia coli (strain K12) OX=83333,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG ,1:Experimental evidence at protein level,1,0.999,16,16,16,26,26,26,119856128,119856128,119856128,"11K(304.2072), 12K(304.2072), 2C(57.0215), 3K(304.2072), 4M(15.9949), 5K(304.2072), 5M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1349144.798,1282932.24,1405838.342,1483313.908,853899.292,731492.9688,803346.5396,733894.3867,2578466.999,2891820.574,2796315.751,2899638.591,990578.9268,875873.1577,809725.9243,760315.2656
231,a,sp|P0A6U5|RSMG_ECOLI,P0A6U5,RSMG_ECOLI,rsmG,207,53.1,Escherichia coli (strain K12) OX=83333,Ribosomal RNA small subunit methyltransferase G ,1:Experimental evidence at protein level,1,0.999,8,7,7,12,9,9,74782110,31020126,31020126,"12C(57.0215), 22K(304.2072), 3M(15.9949), N-term(304.2072)",,,274236.9388,233827.6389,293095.4512,320165.7019,334797.0574,281179.3582,279695.0345,296120.8706,673396.4756,771036.4292,702047.8652,782530.9734,459085.662,433206.2773,417753.7656,422585.2092
232,a,sp|P0A6U8|GLGA_ECOLI,P0A6U8,GLGA_ECOLI,glgA,477,21.4,Escherichia coli (strain K12) OX=83333,Glycogen synthase ,1:Experimental evidence at protein level,1,0.999,8,8,8,15,15,15,39446103,39446103,39446103,"11K(304.2072), 13K(304.2072), 2M(15.9949), 4C(57.0215), 4K(304.2072), 9K(304.2072), N-term(304.2072)",,,174424.0076,163480.4263,196918.8157,202991.4463,479099.9377,366973.229,399842.672,444193.5237,443322.03,471827.0027,440291.1593,477903.1484,642873.8379,571195.6741,531473.2889,511763.5103
233,a,sp|P0A6V1|GLGC_ECOLI,P0A6V1,GLGC_ECOLI,glgC,431,54.8,Escherichia coli (strain K12) OX=83333,Glucose-1-phosphate adenylyltransferase ,1:Experimental evidence at protein level,1,0.999,19,19,19,50,50,50,292074476,292074476,292074476,"10K(304.2072), 14K(304.2072), 14M(15.9949), 16C(57.0215), 20K(304.2072), 2C(57.0215), 2K(304.2072), 5C(57.0215), 7K(304.2072), 8K(304.2072), 8M(15.9949), 9M(15.9949), N-term(304.2072)",,,2118595.179,1923880.095,2290355.914,2511178.712,4589075.555,3947598.679,4072156.737,4058877.85,2622565.991,3057414.153,2542703.437,2916602.93,4969861.846,4867369.702,4331313.019,4358056.592
234,a,sp|P0A6V8|GLK_ECOLI,P0A6V8,GLK_ECOLI,glk,321,31.8,Escherichia coli (strain K12) OX=83333,Glucokinase ,1:Experimental evidence at protein level,1,0.999,9,9,9,18,18,18,104568963,104568963,104568963,"15K(304.2072), 4C(57.0215), 6K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,762890.0107,559069.1873,625417.3301,855851.8062,435900.0969,416883.71,402627.2963,456006.9727,981227.7593,1163459.289,1144745.346,1215393.895,572109.877,510305.7615,459947.906,486893.7603
235,a,sp|P0A6W0|GLSA2_ECOLI,P0A6W0,GLSA2_ECOLI,glsA2,308,12.3,Escherichia coli (strain K12) OX=83333,Glutaminase 2 ,1:Experimental evidence at protein level,1,0.999,3,3,3,8,8,8,19247501,19247501,19247501,"12M(15.9949), 8K(304.2072), N-term(304.2072)",,,243883.6953,293224.6191,366699.9316,283904.9746,404627.7676,302161.5205,363564.3662,289047.5283,373996.3008,421576.4082,377260.2324,400093.1055,322271.2227,321951.8945,291219.292,254147.8564
236,a,sp|P0A6W5|GREA_ECOLI,P0A6W5,GREA_ECOLI,greA,158,70.3,Escherichia coli (strain K12) OX=83333,Transcription elongation factor GreA ,1:Experimental evidence at protein level,1,0.999,14,14,14,66,66,66,1831820320,1831820320,1831820320,"10K(304.2072), 11K(304.2072), 12K(304.2072), 14K(304.2072), 2K(304.2072), 5K(304.2072), 6K(304.2072), 6M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,15884645.08,14746360.68,16158023.67,18259511.01,7781105.729,6818211.095,6251315.813,6741098.634,10318853.52,12000340.31,10367694.95,11051953.37,5789364.631,5388080.164,4684623.837,4878522.367
237,a,sp|P0A6W9|GSH1_ECOLI,P0A6W9,GSH1_ECOLI,gshA,518,45.8,Escherichia coli (strain K12) OX=83333,Glutamate--cysteine ligase ,1:Experimental evidence at protein level,1,0.999,17,17,17,57,57,57,283679832,283679832,283679832,"10C(57.0215), 12K(304.2072), 16K(304.2072), 18K(304.2072), 19K(304.2072), 1K(304.2072), 20K(304.2072), 22K(304.2072), 23K(304.2072), 2M(15.9949), 3C(57.0215), 4M(15.9949), 5M(15.9949), 6M(15.9949), 8C(57.0215), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1896423.132,1881502.581,1938892.622,2210481.768,2629632.299,2340310.89,2324737.086,2491562.821,2036914.568,2500703.91,2261777.682,2468237.106,2534196.001,2652997.733,2227644.745,2343916.028
238,a,sp|P0A6X1|HEM1_ECOLI,P0A6X1,HEM1_ECOLI,hemA,418,11.5,Escherichia coli (strain K12) OX=83333,Glutamyl-tRNA reductase ,1:Experimental evidence at protein level,1,0.999,4,4,4,4,4,4,9813952,9813952,9813952,"13K(304.2072), 1K(304.2072), 20K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,363860.9023,361187.5977,388715.168,412868.8789,90123.25,72775.0098,69736.7471,79991.9121,429609.2617,509363.9688,430643.5703,505829.9141,128965.7852,87474.7637,82406.1338,77417.2808
239,a,sp|P0A6X3|HFQ_ECOLI,P0A6X3,HFQ_ECOLI,hfq,102,38.2,Escherichia coli (strain K12) OX=83333,RNA-binding protein Hfq ,1:Experimental evidence at protein level,1,0.999,6,6,6,8,8,8,58101193,58101193,58101193,"12K(304.2072), 14K(304.2072), 2K(304.2072), 9K(304.2072), N-term(304.2072)",,,417074.7402,271947.9834,310097.877,510207.7871,539762.9355,430984.499,422560.2559,435790.5518,712920.0879,1030574.269,441601.7041,986790.2246,484343.457,458198.6387,352011.6465,364068.25
240,a,sp|P0A6X7|IHFA_ECOLI,P0A6X7,IHFA_ECOLI,ihfA,99,62.6,Escherichia coli (strain K12) OX=83333,Integration host factor subunit alpha ,1:Experimental evidence at protein level,1,0.999,9,9,9,26,26,26,460436368,460436368,460436368,"10K(304.2072), 3M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,2708951.183,3463856.396,3611261.115,3233581.536,4264658.561,3049415.419,3401834.395,3048488.017,5679728.158,6362616.135,5427023.785,6197323.535,4660888.848,4001126.693,3914280.596,3725844.01
241,a,sp|P0A6Y1|IHFB_ECOLI,P0A6Y1,IHFB_ECOLI,ihfB,94,55.3,Escherichia coli (strain K12) OX=83333,Integration host factor subunit beta ,1:Experimental evidence at protein level,1,0.999,6,6,6,39,39,39,1786852440,1786852440,1786852440,"10K(304.2072), 11K(304.2072), 13M(15.9949), 2M(15.9949), 4K(304.2072), 6K(304.2072), 6M(15.9949), 7K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,1663548.864,1617981.567,1613341.173,1981199.915,2470670.132,2015331.571,2120295.108,2516761.944,2770748.467,3287679.695,2797909.422,3289002.742,3699294.125,3659096.704,3162529.73,3229791.398
242,a,sp|P0A6Y5|HSLO_ECOLI,P0A6Y5,HSLO_ECOLI,hslO,292,46.6,Escherichia coli (strain K12) OX=83333,33 kDa chaperonin ,1:Experimental evidence at protein level,1,0.999,7,7,7,19,19,19,94003954,94003954,94003954,"12K(304.2072), 13M(15.9949), 18K(304.2072), 24K(304.2072), 39K(304.2072), 7K(304.2072), N-term(304.2072)",,,589661.2773,486964.9033,621573.8447,653319.9341,444311.8616,317067.4873,347680.7341,386508.3376,1014733.979,1203439.191,1000322.287,1210975.459,468726.7207,422110.7795,378717.4343,393487.6064
243,a,sp|P0A6Y8|DNAK_ECOLI,P0A6Y8,DNAK_ECOLI,dnaK,638,77.9,Escherichia coli (strain K12) OX=83333,Chaperone protein DnaK ,1:Experimental evidence at protein level,1,0.999,57,57,57,706,706,706,9878453248,9878453248,9878453248,"10K(304.2072), 11K(304.2072), 12C(57.0215), 12K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 16K(304.2072), 16M(15.9949), 17K(304.2072), 19K(304.2072), 1K(304.2072), 1M(15.9949), 21K(304.2072), 24K(304.2072), 25K(304.2072), 26K(304.2072), 29K(304.2072), 2K(304.2072), 2M(15.9949), 30K(304.2072), 38K(304.2072), 4K(304.2072), 5K(304.2072), 5M(15.9949), 6K(304.2072), 6M(15.9949), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,92115190.65,98101305.39,121356125.1,111973583.1,121842297.4,104250457.2,111087805.7,123525781.2,80719282.31,97585467.89,80310412.18,96946406.41,112098020.4,101135700.7,95313100.39,99231828.75
244,a,sp|P0A6Z1|HSCA_ECOLI,P0A6Z1,HSCA_ECOLI,hscA,616,32,Escherichia coli (strain K12) OX=83333,Chaperone protein HscA ,1:Experimental evidence at protein level,1,0.999,17,17,17,30,30,30,379770008,379770008,379770008,"10K(304.2072), 11K(304.2072), 12K(304.2072), 15K(304.2072), 17K(304.2072), 24M(15.9949), 26K(304.2072), 3M(15.9949), 4K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,6636937.398,6747683.095,6691855.73,7490186.354,2779186.329,2390854.804,2391428.835,2580496.369,6054218.942,7519062.319,6188053.715,7050281.236,2492203.238,2514109.314,2041218.407,2011875.985
245,a,sp|P0A6Z3|HTPG_ECOLI,P0A6Z3,HTPG_ECOLI,htpG,624,76.1,Escherichia coli (strain K12) OX=83333,Chaperone protein HtpG ,1:Experimental evidence at protein level,1,0.999,56,56,56,476,476,476,10092390208,10092390208,10092390208,"10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 15M(15.9949), 17K(304.2072), 17M(15.9949), 18K(304.2072), 19M(15.9949), 1K(304.2072), 20K(304.2072), 21K(304.2072), 22K(304.2072), 25K(304.2072), 27K(304.2072), 2K(304.2072), 2M(15.9949), 3K(304.2072), 4K(304.2072), 4M(15.9949), 5K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,52079538.94,49750296.51,54557188.03,58994774.44,71674225.66,65404558.08,65611712.29,64227812.77,35701644.78,41488798.06,37053263.04,39335760.17,49806142.24,48854798.09,42922165.88,42897894.55
